country,admin_level_1,admin_level_2,facility,date,tested_cases,confirmed_cases,total_population,rf,tpr
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-02-01,1031,440,488394,189.665187835693,0.4267701260911736
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-03-01,1032,780,488394,123.619060516357,0.7558139534883721
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-04-01,1140,998,488394,189.56266784668,0.875438596491228
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-05-01,846,695,488394,61.4679841995239,0.8215130023640662
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-06-01,769,348,488394,181.060955047607,0.45253576072821844
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-07-01,306,250,488394,195.31432723999,0.8169934640522876
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-08-01,866,583,488394,113.830188751221,0.6732101616628176
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-09-01,1456,977,488394,82.3044443130493,0.6710164835164835
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-10-01,1017,874,488394,60.2736434936523,0.8593903638151426
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-11-01,960,782,488394,94.127986907959,0.8145833333333333
Sample country,province_1,district_1_05,healthfac_1_05_08,2018-12-01,634,536,488394,148.85168838501,0.8454258675078864
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-01-01,938,876,498758,141.608156204224,0.9339019189765458
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-02-01,1065,815,498758,453.638175964355,0.7652582159624414
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-03-01,1179,1027,498758,186.54162979126,0.8710771840542832
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-04-01,1361,994,498758,110.482332229614,0.7303453343130052
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-05-01,905,752,498758,83.8992748260498,0.830939226519337
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-06-01,453,102,498758,245.475002288818,0.2251655629139073
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-07-01,658,215,498758,226.046920776367,0.32674772036474165
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-08-01,700,420,498758,120.088293075562,0.6
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-09-01,960,755,498758,77.8026790618896,0.7864583333333334
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-10-01,854,827,498758,70.0372409820557,0.968384074941452
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-11-01,1223,1106,498758,125.147062301636,0.9043336058871627
Sample country,province_1,district_1_05,healthfac_1_05_08,2019-12-01,1420,1006,498758,167.708751678467,0.7084507042253522
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-01-01,147,77,174669,125.522249221802,0.5238095238095238
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-02-01,238,229,174669,182.08544921875,0.9621848739495799
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-03-01,676,219,174669,129.277473449707,0.3239644970414201
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-04-01,453,203,174669,107.855302810669,0.4481236203090508
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-05-01,457,213,174669,96.3089447021484,0.4660831509846827
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-06-01,393,175,174669,172.170204162598,0.44529262086513993
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-07-01,265,40,174669,181.366798400879,0.1509433962264151
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-08-01,525,100,174669,205.925022125244,0.19047619047619047
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-09-01,712,216,174669,64.5023765563965,0.30337078651685395
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-10-01,592,276,174669,25.8880796432495,0.46621621621621623
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-11-01,467,248,174669,55.9010772705078,0.5310492505353319
Sample country,province_1,district_1_06,healthfac_1_06_01,2015-12-01,313,179,174669,157.577865600586,0.5718849840255591
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-01-01,102,82,178376,166.987133026123,0.803921568627451
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-02-01,639,148,178376,195.187091827393,0.23161189358372458
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-03-01,300,225,178376,80.802622795105,0.75
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-04-01,412,293,178376,64.0336923599243,0.7111650485436893
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-05-01,202,168,178376,97.0251407623291,0.8316831683168316
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-06-01,85,47,178376,93.0993900299072,0.5529411764705883
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-07-01,375,67,178376,89.5280208587646,0.17866666666666667
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-08-01,355,88,178376,57.6183071136475,0.24788732394366197
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-09-01,172,168,178376,44.3294744491577,0.9767441860465116
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-10-01,229,198,178376,36.7525572776794,0.8646288209606987
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-11-01,222,185,178376,20.4005284309387,0.8333333333333334
Sample country,province_1,district_1_06,healthfac_1_06_01,2016-12-01,189,73,178376,132.810911178589,0.3862433862433862
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-01-01,229,105,182161,139.653179168701,0.4585152838427948
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-02-01,420,166,182161,163.718307495117,0.3952380952380952
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-03-01,665,176,182161,101.189224243164,0.2646616541353383
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-04-01,473,205,182161,180.972103118896,0.4334038054968288
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-05-01,313,127,182161,149.142951965332,0.4057507987220447
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-06-01,334,41,182161,110.911270141602,0.12275449101796407
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-07-01,68,63,182161,103.400926589966,0.9264705882352942
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-08-01,195,116,182161,139.858413696289,0.5948717948717949
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-09-01,243,126,182161,70.1547679901123,0.5185185185185185
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-10-01,522,192,182161,13.0171823501587,0.367816091954023
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-11-01,720,325,182161,34.6198191642761,0.4513888888888889
Sample country,province_1,district_1_06,healthfac_1_06_01,2017-12-01,477,111,182161,123.359853744507,0.23270440251572327
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-01-01,463,92,186027,235.497440338135,0.19870410367170627
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-02-01,560,238,186027,213.232124328613,0.425
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-03-01,384,356,186027,106.964490890503,0.9270833333333334
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-04-01,812,392,186027,119.219062805176,0.4827586206896552
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-05-01,674,186,186027,83.162618637085,0.27596439169139464
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-06-01,295,197,186027,86.3809261322021,0.6677966101694915
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-07-01,115,46,186027,53.9001579284668,0.4
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-08-01,457,130,186027,61.9452495574951,0.2844638949671772
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-09-01,487,300,186027,49.1134877204895,0.6160164271047228
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-10-01,502,225,186027,28.9549202919006,0.448207171314741
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-11-01,400,182,186027,22.6796545982361,0.455
Sample country,province_1,district_1_06,healthfac_1_06_01,2018-12-01,295,137,186027,207.166358947754,0.46440677966101696
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-01-01,179,123,189975,265.83723449707,0.6871508379888268
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-02-01,190,128,189975,96.0440006256104,0.6736842105263158
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-03-01,589,146,189975,52.7666339874268,0.24787775891341257
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-04-01,408,242,189975,41.9074709415436,0.5931372549019608
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-05-01,536,228,189975,118.546316146851,0.4253731343283582
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-06-01,494,234,189975,181.8464012146,0.47368421052631576
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-07-01,367,86,189975,117.216676712036,0.23433242506811988
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-08-01,246,83,189975,146.64740562439,0.33739837398373984
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-09-01,837,253,189975,61.7792863845825,0.3022700119474313
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-10-01,476,190,189975,13.1602718830109,0.39915966386554624
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-11-01,589,288,189975,0,0.48896434634974534
Sample country,province_1,district_1_06,healthfac_1_06_01,2019-12-01,387,179,189975,88.4419364929199,0.4625322997416021
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-01-01,509,116,191422,204.465877532959,0.22789783889980353
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-02-01,212,87,191422,270.107032775879,0.41037735849056606
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-03-01,559,257,191422,98.3798236846924,0.4597495527728086
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-04-01,511,279,191422,109.273574829102,0.5459882583170255
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-05-01,443,127,191422,189.481296539307,0.2866817155756208
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-06-01,136,61,191422,206.134078979492,0.4485294117647059
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-07-01,165,54,191422,56.0764102935791,0.32727272727272727
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-08-01,213,162,191422,226.161922454834,0.7605633802816901
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-09-01,622,194,191422,42.8956184387207,0.31189710610932475
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-10-01,626,406,191422,37.2652564048767,0.6485623003194888
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-11-01,552,366,191422,107.659734725952,0.6630434782608695
Sample country,province_1,district_1_06,healthfac_1_06_02,2015-12-01,217,205,191422,145.14266204834,0.9447004608294931
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-01-01,569,228,195485,246.382301330566,0.4007029876977153
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-02-01,280,125,195485,183.893039703369,0.44642857142857145
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-03-01,277,260,195485,115.599649429321,0.9386281588447654
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-04-01,318,192,195485,195.872898101807,0.6037735849056604
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-05-01,554,167,195485,63.6347188949585,0.30144404332129965
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-06-01,478,96,195485,138.942073822021,0.200836820083682
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-07-01,275,90,195485,163.339874267578,0.32727272727272727
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-08-01,309,118,195485,85.8302955627441,0.3818770226537217
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-09-01,598,249,195485,44.3576469421387,0.41638795986622074
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-10-01,560,414,195485,40.6151027679443,0.7392857142857143
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-11-01,300,264,195485,87.9658184051514,0.88
Sample country,province_1,district_1_06,healthfac_1_06_02,2016-12-01,483,222,195485,119.444301605225,0.45962732919254656
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-01-01,449,337,199633,132.056602478027,0.7505567928730512
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-02-01,260,217,199633,208.272724151611,0.8346153846153846
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-03-01,322,266,199633,40.4282975196838,0.8260869565217391
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-04-01,452,185,199633,71.6198987960815,0.4092920353982301
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-05-01,283,198,199633,70.348445892334,0.6996466431095406
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-06-01,100,61,199633,60.1811761856079,0.61
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-07-01,499,113,199633,69.9865055084229,0.22645290581162325
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-08-01,599,126,199633,101.210313796997,0.21035058430717862
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-09-01,477,235,199633,16.9915056228638,0.49266247379454925
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-10-01,593,326,199633,20.5318918228149,0.5497470489038786
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-11-01,548,126,199633,54.2075042724609,0.22992700729927007
Sample country,province_1,district_1_06,healthfac_1_06_02,2017-12-01,439,209,199633,100.708553314209,0.4760820045558087
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-01-01,511,192,203870,149.564140319824,0.37573385518590996
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-02-01,601,215,203870,183.691799163818,0.3577371048252912
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-03-01,553,267,203870,69.7367649078369,0.48282097649186256
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-04-01,571,400,203870,104.825252532959,0.7005253940455342
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-05-01,389,299,203870,42.3108053207397,0.7686375321336761
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-06-01,368,116,203870,171.075294494629,0.31521739130434784
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-07-01,508,74,203870,112.578416824341,0.14566929133858267
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-08-01,633,158,203870,41.2117524147034,0.24960505529225907
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-09-01,308,283,203870,30.9333090782166,0.9188311688311688
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-10-01,636,275,203870,10.8767623901367,0.43238993710691825
Sample country,province_1,district_1_06,healthfac_1_06_02,2018-11-01,564,186,203870,56.1297740936279,0.32978723404255317
